ICICI Bank| Credit Card|"""Good Service"""|                                 I am using ICICI Bank  credit card for the past 3 years .This card was taken through Bank directly .The agent gave all the relevant  details about the card process and there was no difficulties faced so far on using this credit card,This was a  free card and having a very good  credit limit as well  .|RAME GOWDA|                                     , bangalore|                                     Reviewed on Jul 16, 2019
ICICI Bank| Saving Account|"""Good Account"""|                                 I have a salary account with ICICI and i have been using the account for last 2 years. They have not deducted any hidden charges once they have charged me for Rs. 850 for GST and ICICI bank ATMs are available in most of the places. Overall, I'm happy about their services. | SHIVA|                                     , bangalore|                                     Reviewed on Jul 16, 2019
ICICI Bank| Credit Card|"""Good Service"""|                                 I have ICICI Bank credit card which was taken through Bank directly .This was a free card and using this credit card for the past 1 year ,I am using this creidt card so far and there was no drawbacks faced ,I am having good reward points as well as cash back offers as well .The process was very smooth and comfortable .| SURESH |                                     , bangalore|                                     Reviewed on Jul 16, 2019
ICICI Bank| Credit Card|"""Good Card"""|                                 For past 5 years i have not been using the ICICI credit card because i have a other card since i don't get much offer on ICICI, I'm not utilizing it benefits. I forgot the credit limit because i am holding this card more than 19 years and its a hassle free card to use. |  CHINTHAMANI|                                     , coimbatore|                                     Reviewed on Jul 16, 2019
ICICI Bank| Personal Loan|"""Affordable Loan service"""|                                 Took my personal loan from ICICI. If the payment got delayed, we need to pay two charges which is cheque bounce charges other than that Rs. 500 extra for the EMI when i enquired about this, there was no proper response and i went to bank for reversal, even though i wait for 1 month, the amount is not credited to my account. Compared to other bank, the pre-closure charges are high. |  SHIVANNA|                                     , bangalore|                                     Reviewed on Jul 16, 2019
ICICI Bank| Credit Card|"""Average card"""|                                 I have been holding my ICICI bank credit card , they have not charged any annual fee in this card as it is life time free credit card, and i am happy with my credit limit which they have given me in this card and there service is too good and they provide good offers in maximum product|U|                                     , gurgaon|                                     Reviewed on Jul 16, 2019
ICICI Bank| Credit Card|"""Good card"""|                                 I have been holding ICICI bank credit card from long time,they have not charged me annual fee as it is life time free credit card, the credit limit which they have given to me was sufficient they use to give good offers in on line shoppings, so far i did not face any issue.|BISWAS|                                     , kolkata|                                     Reviewed on Jul 16, 2019
ICICI Bank| Personal Loan|"""Its Excellent"""|                                 ICICI provided me the loan in critical situation, the interest was cool in the market. I took Rs. 5 lakhs of principal amount for the duration of two years, the processing time was very less only three days they taken the disbursed the amount hence its satisfied for me.|M  C|                                     , new delhi|                                     Reviewed on Jul 16, 2019
ICICI Bank| Personal Loan|"""Good service"""|                                 I have been holding personal loan with ICICI bank from long time, the loan amount they have charged me was nominal,it was sufficient, the rate of interest they have charged me was nominal, the loan came on time, their service is good, i got loan instantly.|GUHA |                                     , kolkata|                                     Reviewed on Jul 16, 2019
ICICI Bank| Credit Card|"""Need to enhance the credit limit"""|                                 I am using ICICI bank credit card for more than 6 months which was applied directly to bank. I received a card on time. It is a life time free credit card and the credit limit is low of 42 thousands only. It would have been better If they enhance the limit. I use this card for many purposes. |GAR|                                     , mumbai|                                     Reviewed on Jul 15, 2019
ICICI Bank| Saving Account|"""Need to decrease charges"""|                                 I am holding a savings account  in ICICI  bank for more than 10 years. There is no hidden charges in this bank. It is a  minimum balance account and charges are high. I am using mobile app. I use to get an alert messages from bank whenever I do a transactions. ATMs and branches are near to reach them directly.ATM charges are applicable and is high.|CHAN|                                     , mumbai|                                     Reviewed on Jul 15, 2019
ICICI Bank| Home Loan|"""Good Loan Services"""|                                 Last 5 years i have a account with them hence i have chosen ICICI for my home loan. The loan amount is 13 lakhs  which has processed in 5 days. I'm not sure about the interest rate provided to me. Through ECS, the EMI amount has been deducted. Total tenure period of the loan is 15 years. | KUMAR YADAV|                                     , gurgaon|                                     Reviewed on Jul 15, 2019
ICICI Bank| Credit Card|"""Good for shopping in offline and online"""|                                 I'm using the ICICI credit card for last 12 years and its good for customer care and banking services. At the time of shopping, i get lots of offers. They have given me a limit of Rs. 42000 and i'm happy about it. Its a life time free card hence there is no annual fee. I never trouble from this card. | KUMAR YADAV|                                     , gurgaon|                                     Reviewed on Jul 15, 2019
ICICI Bank| Personal Loan|"""Need to decrease charges"""|                                 I have taken a personal loan in ICICI bank for the amount of sufficient for more than one year which was processed directly to bank. Since it is a pre approval so no documents are required and on time the loan got sanctioned for the tenure of 5 years. The rate of interest and processing fee are higher when compare to other bank. |ES|                                     , mumbai|                                     Reviewed on Jul 15, 2019
ICICI Bank| Credit Card|"""Good card for all purposes"""|                                 I am holding ICICI bank platinum credit card for more than 2 years which was processed directly to bank. I mostly use this card only. It is a life time free credit card. The credit limit given for 90 thousands. I use this card for many  purposes like shopping, fuel, bill payments. Based on the usage I get points and cash back. |MHATRE|                                     , mumbai|                                     Reviewed on Jul 15, 2019
ICICI Bank| Credit Card|"""Credit limit should be increased"""|                                 From ICICI credit card I purchased Rs. 52,000 Apple smart watch at croma center, they told one month of emi would convert into cash back of 10% still I didn't get it. I am waiting for the discount even the credit limit is less they gave me only Rs. 75,000.|JA|                                     , bangalore|                                     Reviewed on Jul 15, 2019
ICICI Bank| Credit Card|"""This is for all"""|                                 I am having a credit card from ICICI for past 9 years. They have increased the limit on regular intervals which i'm not satisfied with it. I do not get any good offers. If i get option i will close this card. They are sending the statements on time. There is no difference on the interest rates.|BHAI |                                     , vadodara|                                     Reviewed on Jul 15, 2019
ICICI Bank| Credit Card|"""Good"""|                                 I am holding ICICI credit card for more than one year which was processed directly to bank. It is a life time free credit card. The credit limit is okay . I use this card for many  purposes. It is applicable for dining and airport lounges. I get cash back and discounts up to 5 to 10%. |SH|                                     , hyderabad|                                     Reviewed on Jul 15, 2019
ICICI Bank| Saving Account|"""Excellent service"""|                                 I have been holding both my savings and salary account with ICICI bank from past five to six years almost, their service is good, their mobile application is marvelous, i am very much happy with their application i can check all my transactions through them.|M|                                     , ghaziabad|                                     Reviewed on Jul 15, 2019
ICICI Bank| Credit Card|"""Good Service"""|"                                 I am using ICICI Bank credit card which was directly taken through Bank .This Card was used for the past 2 years and this was  a chargeable card and the credit limit was really good and it was upto 1lakh ,There was no issues on submitting the documents  and i have not used cash back offers and reward points so far .
 "|JAICHAND |                                     , mumbai|                                     Reviewed on Jul 15, 2019
ICICI Bank| Saving Account|"""More convenient"""|"                                 ICICI bank is providing pre approved loan based on the account transaction without any hassles, I submitted aadhaar and pan no alone, the netbanking is very good. The customer support is very great as per my experience, its my zero balance account, they debit card feature is good. But they deduct charges for IMPS and RTGS transactions.
 
 
 "|A M|                                     , mumbai|                                     Reviewed on Jul 20, 2019
ICICI Bank| Car Loan|"""Satisfactory"""|"                                 I got a preapproved loan from ICICI, they are ready to sanction 100% of loan based on road side price of the car. I am going to purchase baleno delta model car, the documentation was good. Even the interest was reasonable in the market. They are good in the service as per my experience.
 "|A|                                     , mumbai|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Good Service"""|"                                 I have ICICI Bank credit card which i have directly applied through Bank and got .The agent gave a clear picture about the card process ,The credit limit was sufficient as well.I have got good reward points as well as cash back offers .I am using this credit card for the past 8 years .
 "|KUMAR|                                     , secunderabad|                                     Reviewed on Jul 20, 2019
ICICI Bank| Saving Account|"""Best in the market as of now. """|                                 I have opened the ICICI bank savings account 10 years. It was a having a tie up with the personal bank and the service is very much good which we cannot compare with anyone. I don't find any difficulty on their mobile app and Internet banking services. |NAIK|                                     , bangalore|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Good Coral Card"""|                                 I have coral card from ICICI it giving lots of cash back and reward points are good for the most of outlet. Its  a non chargeable card when I spend certain limit of transaction. They keep enhancing the limit and the card accessibility is good as well.|AMIT |                                     , mumbai|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Beginner card"""|                                 I have used the ICICI card platinum long back. Its a very beginner level card and i will recommend the people who is going to buy the credit card for the first time. Its a free card which is good for everyone. ICICI is always very good in their customer care service. |ANONYMS|                                     , bangalore|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Very Good Card"""|                                 Currently I'm holding a Rubyx card and i will recommend people to go for this card since it has a lots of offers.  I get a buy1+get1 movie tickets and basically they provide two credit cards like the same credit card account, they provide two cards which is Amex and master card. I do get the airport launch access as well. If they are trying better offers, it would be fine. |AP|                                     , bangalore|                                     Reviewed on Jul 20, 2019
ICICI Bank| Saving Account|"""Average service"""|"                                 I hold ICICI  BANK as saving account . I am not happy with the Internet banking and mobile banking . Overall it was a fine banking experience with them. I never had any issues with their services. The branch and ATM i can found near by my location . Overall it has been good to have this bank . 
 "|MOHANAN|                                     , kochi|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Facilities are good"""|                                 ICICI is a good card to use and we can get the proper information from the customer care officer. We can convert our purchase into EMI as well. In one shot, they have increased my limit upto Rs. 6000. I'm getting the rewards points which i haven't utilized till now. Overall, i'm satisfied with the services. | MANILAL |                                     , ahmedabad|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Good card"""|"                                 
 My credit card was taken with ICICI    BANK . I ma holding this card for past few months  . I use this card for shopping , traveling , petrol and for so many purpose . They offered good credit limit here and service is also good . Features are good here and it is life time free card . 
 "|DEEPA|                                     , kochi|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Good Service"""|                                 I have ICICI Bank credit card which i have taken through Online .This is a free card and i am using this credit card for the past 6 months only .The credit limit was really good and there are less cash back offers and reward points .I am completely satisfied with the service .|KUMAR|                                     , new delhi|                                     Reviewed on Jul 20, 2019
ICICI Bank| Saving Account|"""Good Service"""|                                 I have ICICI  Bank salary account which i am using for the past 15 years .I am using  Net Banking service which is very useful and so far not faced any difficulties so far on using this account .Each and every transaction will be monitored and will get message alert and email alert as well .|VASANT |                                     , mumbai|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Good Service"""|"                                 I have ICICI Bank credit card which was taken through Bank directly .I am using this credit card for the past 5 years ,This is a free card ,The credit limit was not so good it was  ok .There are good cash back offers and reward points as well .This is a platinum card and so far not faced any difficulties on using this credit card .
 "|VASANT |                                     , mumbai|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""GOOD"""|                                 I am using the card since from last 1 month with ICICI BANK, i have not used the card much, it is a payable card but there is a waver off option is there. The card has the movie ticket benefits of buy 1 get 1 offer. There are rewards points, cash backs.|R|                                     , coimbatore|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Good features"""|                                 ICICI Bank is good in the customer services and they have offered me a good credit limit and there are good offers on the credit card. The card is accepted every where and the statements are also on time and it is clear as well. Satisfactory overall.|B R  BARIK|                                     , bangalore|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Good Service"""|                                 I have ICICI Bank credit card which i have taken through Bank directly .I have got all the required information about the card process through the agent .I am using this credit card for the past 3 years ,The credit limit was  totally good and this was a free card and so far not faced any difficulties. |PEDDI|                                     , hyderabad|                                     Reviewed on Jul 20, 2019
ICICI Bank| Saving Account|"""Excellent"""|"                                 I have savings account in ICICI bank and it is a zero balance account there are no hidden charges applicable and also no offers available. From 9 months i am using this account but still i use to get my monthly statement to my email id on time. I had not faced any issue.
 "|SU|                                     , hyderabad|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Very Good"""|"                                 I was offered with ICICI bank with the credit limit of 1.5 lakh which was good for me. I have been using this card for more than 10 months till now i have not faced any kind of issue with icici bank.. Till now i had a very good experience with ICICI bank
 "|SA|                                     , hyderabad|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""GOOD"""|"                                 I had a good service with ICICI bank credit card. They have provided me with the credit limit of 25 thousand and also it was a life time free card which was provided to me. I use to make my repayment by using cred application which make me easy. Customer service is good
 "|BABU|                                     , hyderabad|                                     Reviewed on Jul 20, 2019
ICICI Bank| Saving Account|"""Good Service"""|                                 I have ICICI Bank Salary account which i am using for the past 7 to 8 years .I am using Net Banking service  which was really good and there was no difficulties faced so far on using this account .Customer service was really good and will get immediate response if have any query .|GAJA|                                     , pune|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""GOOD"""|                                 I have been using the credit card with ICICI BANK where the card has the good credit limit also it is a life time free card to use added on that the card has the good offers and discount available. It is a user friendly card to use. The overall experience was good.|S|                                     , bangalore|                                     Reviewed on Jul 22, 2019
ICICI Bank| Credit Card|"""Good card"""|"                                 I have ICICI  BANK credit card .I am holding this card for past few year . Benefits is good  with this credit card . The whole application process was easy and hassle free. I got the card  with in a week. There is no joining fee at the time of getting the card . Overall i am happy with services . 
 "|KUMAR|                                     , new delhi|                                     Reviewed on Jul 22, 2019
ICICI Bank| Credit Card|"""Best card"""|"                                 I am using the ICICI  BANK CREDIT CARD for the last few years and i am happy withe services with the card. There is a good credit limit with this card and it has a lot of good benefits as well. It is not  life time free card and it is very much useful at some stages for the purchases and payments.
 
 "|PRAKASH|                                     , new delhi|                                     Reviewed on Jul 22, 2019
ICICI Bank| Saving Account|"""GOOD"""|                                 I have selected ICICI using  past  10 years need maintain  minimum balance to be Rs  10,000.Customer service is good and responsive .Near by location ATM . While using mobile application user friendly. Documents submitted through  executive there is no delay while receive debit card.|SI|                                     , new delhi|                                     Reviewed on Jul 22, 2019
ICICI Bank| Credit Card|"""Need to decrease charges"""|                                 I am using ICICI bank platinum credit card for more than 1 year which was applied through an online. It is a life time free credit card. They have not enhance the limit instead of that they want to upgrade the card. This card can be use for many purposes like grocery, movie based on the usage I get points only. For this card transaction charges are high.|HO|                                     , hyderabad|                                     Reviewed on Jul 21, 2019
ICICI Bank| Credit Card|"""Good service"""|                                 I am having ICICI Bank credit card which i have directly taken through Bank directly .I am using this credit card for the past 3 years .This is a free card and there was no drawbacks faced so far .I have got all the details about the card process through the agent .Customer service was really good .|WAM|                                     , hyderabad|                                     Reviewed on Jul 21, 2019
ICICI Bank| Saving Account|"""Good"""|                                 I am holding a salary account  in ICICI bank for more than 2 years. There is no hidden charges in this bank. It is a  zero balance account. I am using mobile app and it is user friendly to access. I use to get an alert messages from bank whenever I do a transactions.|RI|                                     , bangalore|                                     Reviewed on Jul 21, 2019
ICICI Bank| Credit Card|"""Good card"""|"                                 I am using the ICICI BANK  CREDIT CARD for the last couple of years and the services with them had been really good. i am satisfied with the credit limit with this card. I used to get notifications about the offers coming with this card but i am not much utilizing them. Overall it is good card . 
 "|T|                                     , pune|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Good"""|                                 I have selected ICICI corral credit card  past 10 months its is life time free credit card .while transaction on line i will receive   discount coupons , flip kart , amazon 10 percentage .EMI option is applicable. I will recommend to my friends and relatives. |DE|                                     , new delhi|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Excellent"""|                                 I have been using ICICI credit card for the past 7 months. I applied it directly at the bank. I like the features of this card. Credit limit is nominal. ICICI Bank customer support is very responsive and helpful. It is a lifetime free card and I am getting benefits.|S|                                     , lucknow|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Good service"""|                                 ICICI card is just bought a month before and as of now i haven't faced any issue. They have given me a sufficient credit limit on this card. Its a free card and within two days i have received the card since the process is very fast. There is a cashback available on all the purchase from Amazon website. |S|                                     , pune|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""GOOD"""|                                 There are good benefits available with the ICICI BANK and i am getting offers with the shopping, movie tickets, rewards points, but the application is not good also unable to check the status of my card. The EMI option is good and easy to convert.|M|                                     , hyderabad|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Good Service"""|                                 I have ICICI Bank  credit card which i have taken through Bank directly .I am using this credit card for the past 2 years and the credit limit was really sufficient and there was no issues faced so far .This is a chargeable card and i have got the credit card on time  without any delay.|MAHENDER  BALI|                                     , hyderabad|                                     Reviewed on Jul 20, 2019
ICICI Bank| Saving Account|"""Good"""|"                                 My ICICI saving account is a zero balance account in which i have not faced any issues. I use to get my transaction sms on time and also monthly statement on time to my email id. There transaction process very quickly. Since i have not face any issue i have not contacted or visited bank branch.
 "|RAO|                                     , hyderabad|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Good"""|"                                 I was provided with the credit of 31 thousand with ICICI bank which was very less. I was not provided with any offers and offers not up to my mark. It was a life time free card with no annual charges applicable and also customer service was good.
 "|KUMAR|                                     , hyderabad|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Avergae card"""|"                                 
 I bought the ICICI  BANK credit card  online. Benefits were attractive like it depends on my usage if i spent more they will give offers on movie tickets .Service is good .They provide good credit limit with this card . I have completed with this card for more than 1 year . Overall it is good . 
 "|KRIS|                                     , chennai|                                     Reviewed on Jul 20, 2019
ICICI Bank| Saving Account|"""Convenient Banking with ICICI"""|"                                 My personal banker is ICICI, I would say the bank is more convenient for making financial transactions. I like the I mobile it has all the option like fund transfer, account summary, loan details everything in one place. I have zero balance since its my salary account.
 
 "|PARTHI|                                     , hyderabad|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Good for online shops """|                                 I am using coral card from ICICI, around one year I have been using it for online purpose because it has cash back upto 10 to 15%.  The response part need improvement because whenever I have an issue they wonâ??t resolve it one time, it should be responsive.|KONDI|                                     , hyderabad|                                     Reviewed on Jul 20, 2019
ICICI Bank| Saving Account|"""Good Account"""|                                 Its been more than 5 years since I'm using the ICICI salary account. No minimum balance is required and its convenient to use their Internet banking and mobile app. I have gone to their branch and the response is good. I do get a notification when i do my transactions. |AA|                                     , chennai|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Good Card"""|                                 ICICI is my first credit card. They have upgraded the card by giving the offers but they have not increased the limit. For past 2.5 years, i have been using the same limit whatever the provided to me at the time card of issuance. When i asked them enhance the limit, they have asked me to visit the nearby branch or based on the number of usage even though i have completed the transaction, they haven't increase the same. |G |                                     , chennai|                                     Reviewed on Jul 20, 2019
ICICI Bank| Credit Card|"""Good Service"""|                                 I am using this ICICI Bank credit card which was easy to use ,The credit limit was really good and it was very  less and it was upto  20,000 only and not happy with the limit  .The agent gave all the information about the card process ,This was a free card ,There are good reward points as well as cash back offers .I am totally satisfied with the service .|NANDA |                                     , bangalore|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Not recommendable card"""|                                 ICICI has provided me a less credit limit which is Rs. 35000. Its a zero annual fee card.  I never faced any issue on this card. Through online, i used to make the payment. They are sending the statements on time to my mail id and through SMS and I'm not getting any hard copy. |SHRIKANT |                                     , vadodara|                                     Reviewed on Jul 25, 2019
ICICI Bank| Saving Account|""" Good Account"""|                                 I have ICICI Bank Savings account which i am using for the last 7 years. I am utilizing their online banking service it was really good and  there is no difficulty to use it.  If i'm not maintaining the balance of Rs. 10K, they will charge me a non balance maintenance charges. |ANONYMS|                                     , chennai|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Need lot of improvement"""|                                 ICICI credit card limit is very less around Rs. 20,000 though I have other bank credit card. Last four months I have been using it, I thought I get some extra benefits hence I availed it. This card has the yearly fee of Rs. 600, they need to improve their over all service.|SOUZA|                                     , chennai|                                     Reviewed on Jul 25, 2019
ICICI Bank| Personal Loan|"""Timely help loan"""|                                 Took my personal loan from ICICI 6 months back because I'm in  a need of emergency.  I don't remember about the interest rate. I selected the tenure period of 4 years. I took the loan amount of Rs. 1.5 lakhs and paying the EMI of Rs. 4000 approximately. |RAJ|                                     , chennai|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Service is good"""|                                 In ICICI card, they are not improving the credit limit even though I'm using the card for last 2 years and i didn't get any offer for credit limit enhancement.  Currently i have a limit of Rs. 25000. It has a annual fee of Rs. 699. I need to upgrade this card. |RAJE|                                     , chennai|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Need to enhance the credit limit"""|                                 I am holding a credit card with ICICI bank more than 6 months which was applied directly to bank the process was good and on time I received the card. It is a life time free credit card but the credit limit is low of 25 thousands only. I use this card for many purposes based on the usage cash back, points and discounts up to 10%. |AN|                                     , noida|                                     Reviewed on Jul 25, 2019
ICICI Bank| Saving Account|"""Good"""|                                 I am holding a savings account  in ICICI bank for more than 10 years. There is no hidden charges in this bank. It is a  zero balance account. I am using mobile app and it is user friendly to access. I use to get an alert messages from bank whenever I do a transactions. ATMs and branches are not near to reach them.|UN|                                     , noida|                                     Reviewed on Jul 25, 2019
ICICI Bank| Saving Account|"""Easy to bank with"""|                                 My savings account is with ICICI Bank and the customer services and response is good. The process is also fine and there are no hassles in the banking system. The online banking is also convenient and it is easy to complete my transactions with ease.|PM A|                                     , bangalore|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Good and satisfied"""|                                 The services at ICICI Bank is good and the experience is overall nice for the credit card. The card is accepted all over and the transactions are smooth, I am also happy with the credit limit and it is a free card. The billing cycle is also comfortable.|BHANESH  G|                                     , hyderabad|                                     Reviewed on Jul 25, 2019
ICICI Bank| Credit Card|"""Excellent"""|                                 I am holding an ICICI Bank credit card. Bank has provided very low credit limit, I am expecting 1.5 lakh. I got this credit through my account. ICICI bank customer service is very good. Bill payment is very easy, I can pay my bill online. It is lifetime free card.|SAH|                                     , ghaziabad|                                     Reviewed on Jul 24, 2019
ICICI Bank| Saving Account|"""Need improvement in customer service"""|                                 I have selected ICICI saving account  past 10 year ago .No need to maintain minimum balance .Near by location  ATM is more, Iam using through mobile application and  net banking   user friendly application , kyc documents submitted through  directly  bank , Customer service is not good.|ROSHAN  JOSEPH|                                     , bangalore|                                     Reviewed on Jul 24, 2019
ICICI Bank| Car Loan|"""GOOD"""|                                 I have been using the car loan with ICICI BANK since from last 1 week, the documentation process was done fast, the amount given was 85-90%, the rate of interest was 9.50%, the duration for repaying the loan was 7 years. I got within 2 days the loan amount.|DIVYA|                                     , mumbai|                                     Reviewed on Jul 24, 2019
ICICI Bank| Credit Card|"""Good card"""|                                 I am holding ICICI bank visa platinum credit card for more than one year which applied directly to bank. It was a bit delay to receive a card. For 1st month this card was blocked because the details were mismatch then resolve it within a day. It is a life time free credit card. The credit limit is sufficient. This card applicable only for dining. I use this card for shopping, restaurants based on the usage I get payback points. |SA|                                     , kolkata|                                     Reviewed on Jul 24, 2019
ICICI Bank| Personal Loan|"""Need to reduce the interest rate"""|                                 I have a persona loan with ICICI BANK and am not satisfied with the interest rate. The loan duration is 3 years and the loan process is simple. They have sanctioned the loan of 2L without any delay. There was high processing fee. They are charging for foreclosure payments. |A A R|                                     , new delhi|                                     Reviewed on Jul 24, 2019
ICICI Bank| Credit Card|"""Need to increase the credit limit"""|                                 ICICI BANK offered me a first credit card, its coral card which is not life time free. They are charging Rs.500 annually. The credit limit is average and not enhancing my limit too. I am using the card for more than 3 years and am keep approaching them for limit increment but its happening other than this everything was fine. The interest rate is reasonable.|KR|                                     , new delhi|                                     Reviewed on Jul 24, 2019
ICICI Bank| Saving Account|"""Good Bank"""|                                 I use ICICI salary account for almost 5 years and am completely satisfied with their services. It is a zero balance account. I am not happy with the rate of interest interms of personal loan which is very high. ATM's are less and infact there is no ATM in my area(DELHI 110094) normally I finish all my needs through i-mobile app but sometimes when I required its not so easy to withdraw money.|ABHI|                                     , new delhi|                                     Reviewed on Jul 24, 2019
ICICI Bank| Credit Card|"""GOOD"""|                                 I am using since from last 7 years with ICICI BANK as a savings account, i have a good experience with the banking process. The online banking is good and has no issues. There are no charges applicable with the banking process, the overall service is good.|V|                                     , hyderabad|                                     Reviewed on Jul 24, 2019
ICICI Bank| Credit Card|"""Good"""|                                 I am holding ICICI bank credit card for more than one month which was processed through an other channel. On time I received a card. It is an annual fee chargeable and there is an option for a waiver off need to spend for a one lakh within a year. The credit limit is good. Based on the usage I get reward points and discounts up to 10%.  |DEY|                                     , thane|                                     Reviewed on Jul 24, 2019
ICICI Bank| Recurring Deposit|"""Good"""|                                 ICICI BANK is convenient to do my transactions with one bank and also the customer service is good so have opened my Recurring deposit account. Its been 4 to 5 years and the benefits are as per the market price. I could manage my account online.|R R M|                                     , pune|                                     Reviewed on Jul 24, 2019
ICICI Bank| Personal Loan|"""Not satisfied"""|                                 I have been applied for personal loan with ICICI bank previously, the loan amount they have given me was okay it was based on the requirement, but they have charged me too high rate of interest , even their customer care response was not good, they do not bothered if i had any issue.|KUMAR |                                     , kolkata|                                     Reviewed on Jul 03, 2019
ICICI Bank| Credit Card|"""Not satisfied"""|                                 I have been applied for ICICI bank credit card from long time, Their service is not up to the mark, i do not check they have charged me annual fee or not , i just pay the due amount, they have given me very less limit, they have given me just 20,000 it is not up to the mark.|A|                                     , chennai|                                     Reviewed on Jul 03, 2019
ICICI Bank| Saving Account|"""Not satisfied"""|                                 In chennai location ICICI bank is good, as per my personal experience i felt, they give quick service, their branch service is good, their phone banking system is prompt and their net banking system is good, i use to do on line transaction through them.|VEMULA|                                     , chennai|                                     Reviewed on Jul 03, 2019
ICICI Bank| Credit Card|"""Average"""|                                 I have selected ICICI  platinum credit card  . its is life time credit card .while document submitted through executive past 2.5  year ago  there is no delay  credit card mobile application user  while transaction through online  i will receive rewards points and cash back offers .I use to  call to  customer care but to difficult connect.There  is no sufficient limit is provide from banker end. | BAINS|                                     , pune|                                     Reviewed on Jul 03, 2019
ICICI Bank| Car Loan|"""Good """|                                 I was applied for a car loan in ICICI  bank on a last month which was processed through an online. I got a call from bank for further verification on time. The amount was sufficient which was offered from bank for the duration of 5 years. Need to purchase the car first so I have postponed to proceed for this process.  |VIKAS |                                     , mumbai|                                     Reviewed on Jul 03, 2019
ICICI Bank| Personal Loan|"""Excellent Loan services"""|                                 Directly through my company agent i have apply the loan from ICICI. I have applied the loan amount Rs. 3.65 lakhs and they have provided the same. Within 2 days, they have sanctioned the loan. The given interest rate was 14.49%. Documents they took it through manually|ANONYMS|                                     , bangalore|                                     Reviewed on Jul 03, 2019
ICICI Bank| Home Loan|"""Good card"""|                                 I have been applied for my housing loan with ICICI bank through on line portal, but as i dont know to fill the form through on line for that reason i closed the applications, their customer care help me out in getting form fill but due to network issue i can not fill fully so i closed it. Their service is good, they help me out in filling through on line application.|DATTA|                                     , mumbai|                                     Reviewed on Jul 03, 2019
ICICI Bank| Credit Card|"""Excellent card"""|                                 I have been holding ICICI bank credit card from long time, They have not charged me annual fee as it is life time free credit card, the credit limit which they have given to me was sufficient, they have given me good offers as per my requirement.|MAHESH |                                     , jaipur|                                     Reviewed on Jul 03, 2019
ICICI Bank| Credit Card|"""Charges are very high"""|                                 I have closed my ICICI credit card because they have deducted late fee charges. There was a issue, hence they have charged me more. Two  times, they have put over limited charges with the interest rates when i exceeds my limit. The closing procedure okay and i have got my NOC letter as well.|VENKATESH|                                     , chennai|                                     Reviewed on Jul 03, 2019
ICICI Bank| Saving Account|"""Good service"""|                                 I have been using ICICI bank saving and salary account from past six years, their customer service was good, they responded well and they use to update me time to time any discount or offers running currently, and their branch service is good only but i am using mobile application much and i mostly use this card debit card everywhere.|N|                                     , mumbai|                                     Reviewed on Jul 03, 2019
ICICI Bank| Car Loan|"""Good service"""|                                 I have applied for ICICI  Bank card Loan through Online .I have not got this loan since my vehicle was a diesel one .The agent gave all the required details about the loan process and also uploaded all the required documents and there was no difficulties faced when applied since diesel  vehicle.|GOKARE|                                     , bangalore|                                     Reviewed on Jul 03, 2019
ICICI Bank| Home Loan|"""Good"""|                                 I applied for an ICICI home loan. Loan amount was sufficient and rate of interest was also nominal. I am not aware of the processing fee. Verification process was hassle free. The loan is closed because they do not provide loan in my area. My overall experience with ICICI Bank is good.|ARUN|                                     , lucknow|                                     Reviewed on Jul 03, 2019
